250501	(O) Mecha girls are here because Armoured Bunny made a hole…
250502	(O) Errrr… That must be the reason for her madness.
250503	(O) Kiana… Don't judge others by their appearance. She has nice fight skills.
250504	(O) And the Valkyrie she just metioned is…
250505	(O) Valkyrie is a kind of battle team of Shicksal. They are used to Houkai energy, they can fight by using Houkai energy.
250506	(O) Use Houkai energy?
250507	(O) It's same as Armoured Bunny. It's powered by Houkai energy.
250508	(O) Awesome…
250509	(O) However, no one can controlled all Houkai energy, it's natural rule, we can't change it. All we can do is just stay alive.
250510	(O) Are we going back now?
250511	(O) I'm trying to find a better way to avoid battles.
250512	(O) Oh, no…
250513	(O) Kiana, do you have any resentments with Shicksal?
250514	(O) ……
250515	(O) My father and me are always avoiding arrests from Shicksal for years.
250516	(O) But, seems she doesn't know who I am, I think we can escape from here!
250517	(O) But you are trying to find your father? Maybe you can't find something related here.
250518	(O) Errr… I knew… However it's impossbile to let her tell us.
250519	(O) It's unacceptable.
250520	(O) Haha~ Don't worry about me! I believe I can find my father, I'm used to stay alone.
250521	(O) Maybe we can find information in the data base of Shicksal.
250522	(O) Seriously!
250523	(O) But we need to find the port first… Such as control system.
250524	(O) Errr! Do you mean you want to hack their system?
250525	(O) If you can do that… It's fine, but we should think about "How to escape from here" first.
250526	(O) ……
250527	(O) Kiana! It's a chance!
250528	(O) But… Ot's too dangerous, we'd better escape first.
250529	(O) Kiana…
251018	(O) This Hyperion is so large, I can't image we already have enough technology to make such an aircraft carrier……
251019	(O) This aircraft carrier is just a paper tiger, compare to Anti-entropy's technology, it's not a big deal.
251020	(O) Competition is everywhere in those two organizations…
251021	(O) Why are they in the opposite position? They have the same aim-against Houkai, why do they can't make an agreement?
251022	(O) Maybe they have different faith, even the Houkai destroyed human's home, they still can't hurt each other.
251023	(O) Sorry, I can't understand our organization, I just obey orders.
251024	(O) Ahhh… I don't mean to blame Bronya, I'm just curious about it.
251025	(O) The situation is clearly now, they are both our enemies~
251026	(O) I will protect Mei even if I need to fight with Anti-entropy.
251027	(O) You are reliable~ But I need to say this first: I'm not totally trust you, if you dare to betry us, I will beat you!
251028	(O) Sure, I don't think I lose in the last fight with you, I can beat you if there was only you.
251029	(O) You…
251030	(O) Alright~ Alright~ We are still in enemies' siege, we'd better find a way out now~
250530	(O) It's not far away from the exit.
250531	(O) …… Humph, we can escape when those Mecha girls destroying~ No one would notice us~
250532	(O) Kiana, is that really fine?
250533	(O) Mei, don't worry about me! Let's go first!
250534	(O) Humph, rabbits, where are you going now?
250535	(O) Errr!? You said you destroy their monitoring system, Bronya…
250536	(O) Haha, it's my house, I know everything here!
250537	(O) We are not far away from the exit, I will beat you!
250538	(O) Okay, try it!
250539	(O) Get out of my way!
250540	(O) ……
250541	(O) Bronya! Chance!
250542	(O) Armoured Bunny, fire!
250543	(O) Bang!!!!
250544	(O) I won't let you do it! Hyperion, take off now!
250545	(O) Boom!
250546	(O) No time to waste! Let's go before it taking off, Mei!
250547	(O) No way!!
250548	(O) Ah!!
250549	(O) Mei!
250550	(O) Kiana, leave me! Get out of here!
250551	(O) Errr… Let her go!
250552	(O) No wonder Anti-entropy treats partner so good, what? Hyperion is taking off now~
250553	(O) You!
250554	(O) Kiana, watch out!
250555	(O) What do you…!
250556	(O) Bang!
250557	(O) Wow! This power!?
250558	(O) I catch Mei, Kiana, follow me.
250559	(O) Ok!
250560	(O) Bang!!
250561	(O) She broke the Hyperion… Catch them!
250562	(O) Ouch1! This place is……
250563	(O) Ground floor of Hyperion. It just like a garden.
250564	(O) Garden? In an aircraft carrier? That's weird.
250565	(O) Errr! Forget about it first! How is Mei!
250566	(O) I'm fine.
250567	(O) Great!
250568	(O) But what should we do now, we are flying now, it's impossible to jump…
250569	(O) I have two ideas, one is find the escape compartment, the other is trying to take control of this aircraft carrier.
250570	(O) You… Are full of dangerous ideas.
250571	(O) We can get information about Kiana's father if we can take control of this place.
250572	(O) Yes.
250573	(O) Kiana! Let's go!
250574	(O) Mei… Fine, let's have a try.
250575	(O) Got it, fire, Armoured Bunny.
250576	(O) Bang!!!
250577	(O) Errr! What are you doing!?
250578	(O) I need to attract some enemies.
250579	(O) ……
250580	(O) Bang!!!
250581	(O) It's messed up!
251031	(O) ……
251032	(O) Kiana, what happened? Unexpectedly you have bad mood too.
251033	(O) No, I was just thinking what if I can't find clues about my father here…
251034	(O) Kiana…
251035	(O) I lived with my father since I was a child, he always told me this world is dangerous, I must be stonger to overcome difficulties by myself.
251036	(O) I never give up even my father left me. I think it's a trial my father gave me. I will find him!
251037	(O) Kiana, I think your father is protecting you somewhere~
251038	(O) I think so, however, he disappeared for a long time…
251039	(O) If I can't find any information in the organization-Shicksal which he worked for… I really don't know who to find him…
251040	(O) What's the relationship between your father and Shicksal? Why you are always trying to avoid them?
251041	(O) Errr……
251042	(O) Ah~ Sorry, you don't need to answer me.
251043	(O) I think… maybe my dad touched too many people's ass so he is being haunted. Maybe my dad has some stories with the aunt named "Himeko"…
251044	(O) Ah!?
251045	(O) Hahaha… Your father is so funny.
251046	(O) Actually, I still can't image why my father was haunted by others…
251047	(O) Ok, let's change a topic. We'd better find the control room first, we still have chances!
251048	(O) Yes!
250582	(O) I was keep thinking the function of this garden?
250583	(O) Maybe it's the place for rest.
250584	(O) This is a purify system.
250585	(O) So… Maybe we can find normal people here.
250586	(O) Houkai is harmful to normal people…
250587	(O) It's not time to think about this kind of questions. We'd better consider more about ourselves~
250588	(O) Bronya, when can we arrive there?
250589	(O) Before we enter the bridge, there is one more thing need to do.
250590	(O) Armoured Bunny, special mode, turn on.
250591	(O) What do you want to do this time?!
250592	(O) Made a new route, it's much easier to arrive bridge by using this.
250593	(O) Alright… You are so dangerous.
250594	(O) I found them! Catch them!
250595	(O) Errrr… They found us! We'd better retreat now!
250596	(O) Hoho… We are safe now.
250597	(O) Emmm… Although it's a little bit far from the bridge, we have no choice.
250598	(O) *Noise current*
250599	(O) How about it? Bronya, can you do this?
250600	(O) This is… Why there is such a thing in aircraft carrier?
250601	(O) What happened to Bronya?
250602	(O) Sorry, I failed, this aircraft carrier was modified, there is something special here.
250603	(O) Let me see, what's this? A sword?
250604	(O) Fusion system, the most powerful weapon of Hyperion.
250605	(O) What time!?
250606	(O) Die!
250607	(O) Armoured bunny, fire!
250608	(O) Bang!!
250609	(O) How can you hit me!
250610	(O) Sorry, you're not my aim.
250611	(O) Bang!!!
250612	(O) Errr, the roof!?
250613	(O) Mei, let's go, we have no other ways.
250614	(O) Sorry for breaking your things. Very sorry!
250615	(O) Hey!! It's a huge hole, she must be very angry……
250616	(O) What should we do now, just rush to the bridge?
250617	(O) This is best way now.
250618	(O) You call this best?!
250619	(O) Kiana! Keep moving, we have no other choice.
250620	(O) Alright, let's go.
250621	(O) It's so hard… Mecha girls, Valkyries…
250622	(O) Bronya! Are those Mecha girls your allies? Can you ask them stop firing!?
250623	(O) Sorry, they can't detect my mark now, I'm their enemies now.
250624	(O) So, it's your fault, Kiana~
250625	(O) Noooo~
250626	(O) 「Alert! Alert! Invaders detected!」
250627	(O) Must we do this in such a aboveboard way?
250628	(O) There is a way to weak our enemies, that is break the garden, the Houkai energy would  afftect some people.
250629	(O) Absolutely not! We can't do this!
250630	(O) I can't understand you, we should use all ways to win.
250631	(O) Bronya, we are human, not machines, there is something we can't do as a human being.
250632	(O) …… I got it, I need to think about this.
251049	(O) Shicksal's aircraft carrier has found something weird, it maybe…
251050	(O) Bronya, what are you doing there, follow us!
251051	(O) I was just thinking what was the thing.
251052	(O) Do you mean the sword, yes, it's too huge, I don't know who can use it…
251053	(O) I remember I have seen a smiliar one from animation, it's called……
251054	(O) Ah~ I didn't expect you have knowledge about animation.
251055	(O) Errrr! No! I only watch them when I'm too lonely…
251056	(O) Alright~ I get it.
251057	(O) Look at that blade, we can know it's not made for aircraft carrier, I think we can get more information after we check it more closer.
251058	(O) Hey? Are you kidding me! Do you know where is us now?
251059	(O) Humph, I just said I have that plan, but I didn't try to make it real, relax, Kiana!
251060	(O) Well~
251061	(O) Ah! The name should be "Zanjintou"!
251062	(O) Errrr… You were still thinking about that thing.
250633	(O) This is the bridge.
250634	(O) Finally…
250635	(O) Humph! How dare you attack me in such a aboveboard way?
250636	(O) So many enemies.
250637	(O) Hyperion is powerful, it's not so easy to beat us.
250638	(O) Trust me, there must be some misunderstandings, we are not from Anti-entropy!
250639	(O) I don't want to hear those things, I don't believe it.
250640	(O) We are just want to leave here, aunt!
250641	(O) I have checked your background, rich girl Raiden Mei for ME Co., Ltd, little kid the Anti-entropy weapon and twhite hair girl.
250642	(O) Although I haven't found information about the white hair girl… But your movement told me you are not good person.
250643	(O) Do you mean there is some relationships between ME Co., Ltd and Anti-entropy? Do you have any information about my father? What happened to her?
250644	(O) You don't need to know this.
250645	(O) Humph, I think we should give her a lesson, let's go, Mei!
250646	(O) You can't beat me!
250647	(O) Fusion system, prepare for battle with Mecha girls after I beat those kids.
250648	(O) Fusion system, what's …
250649	(O) Bang!!!
250650	(O) What's this sound!?
250651	(O) Although I want to show you the real power of Hyperion, but you will end here.
250652	(O) The floor opens, does the system start?
250653	(O) High energy detected, this is nuclear power system…
250654	(O) Nuclear power? What's that!
250655	(O) Ahh… I lost to those kids.
250656	(O) Is the fusion armour prepared? Although it's a little bit waste to use it, but in order to finish those in a short time.
250657	(O) Finish? Are you trying to catch Herrscher too!?
250658	(O) Herrscher? The information is real! St.Freya HS, here is Hyperion, we need help!
250659	(O) Beep beep.
250660	(O) This is from the… St.Freya HS?
250661	(O) Himeko, you opened the fusion system, what happened?
250662	(O) Master Theresa, there are some invaders in Hyperion, we are fight with them now.
250663	(O) Anti-entropy?
250664	(O) So I said I'm not from Anti-entropy! I am…
250665	(O) Kiana… Are you Kiana·Kaslana!?
250666	(O) Errr… Yes, how do you know my name? Are you my father's enemy?
250667	(O) Siegfried… He said bad things about me again!
250668	(O) This kid? You called her "Master"?!
250669	(O) I can hear you, kids!
250670	(O) Himeko, they are not members of Anti-entropy, I can prove it. However, they are not normal kids, please protect them.
250671	(O) …… Roger that.
250672	(O) Wait a second! How do you know my father! Do you have any information about him? Can you tell me where is he?
250673	(O) Oh, slow down. You have same characters just as your father, if you want ot know this, just follow Himeko.
250674	(O) I'm waiting for you in St.Freya HS.
250675	(O) St.Freya HS?
250676	(O) Seems we have no other choice, but we finally escape from the Houkai area……
55868	(O) Kiana is taking training in St. Freya HS. At the same time, Bronya got controlled by Anti-entropy abd help Anti-entropy to attack St. Freya HS.
55869	(O) Theresa and Himeko lead No.5 team to the Hyperion, prepare for battle!
55870	(O) We wwill take off in 15 minutes.
55871	(O) Hurry up! It's time to show them our power!
55872	(O) Bang!!
55873	(O) Errr! What happened?
55874	(O) Anti-entropy Mecha soldiers are attacking us! Some of them have invaded in Hyperion, valkyries are fighting with them.
55875	(O) Annoying…
55876	(O) I want to beat them…
55877	(O) …
55878	(O) Theresa, I'd like to do it with Bronya! I will prove Bronya is not a bad person!
55879	(O) Mei, I will go with you!
55880	(O) Al…Alright… I will give you 10 minutes. Otherwise, I will give you "D" as grade!
55881	(O) QAQ, that's tough, as your commander, I will help you~
55882	(O) Hoho~ Take it easy! We can handle this. Compare to master's concrete cross, it's a piece of cake.
55883	(O) Hey! It's Judah's oath, not "concrete cross"!
55884	(O) Yeah~ Let's go!
55885	(O) Main path, clear!
55886	(O) Good job, we will take off in 6 minutes 14 seconds.
55887	(O) Got it.
55888	(O) Haha~ So we finished very well this time!
55889	(O) I will give you "A" this time.
55890	(O) Humph~ This is just a piece of cake to us!
55891	(O) Bronya did great job too! They lost the control of her.
55892	(O) Humm, yes…
55893	(O) Maybe the chip in her mind was broken when she fight with master…
55894	(O) Was she hit by the "concrete cross"? You must be kidding me!
55895	(O) Stop chatting at this moment! Go back to the main bridge! Will are taking off now!
55896	(O) The following battle will be more tougher, let's take a break now.
55897	(O) Alright, let's go, Bronya~
55898	(O) ? Where is Bronya?
55899	(O) What!?
55900	(O) 「Here is nuclear power unit! We got threatened! She is a… Valkyrie! Ahhhh!」
55901	(O) 「Warning! Warning! Nuclear power unit is being attacked!」
55902	(O) How…
55903	(O) It's Bronya!! We must stop her!
55904	(O) Is she trying to perish together?
55905	(O) Armored Bunny… Target… Nuclear power unit.
55906	(O) Bronya!
55907	(O) Enemy target, enter… "Destroy Mode".
55908	(O) Why… Bronya! Wake up!
55909	(O) We don't have so much time to wake up her, we must stun her.
55910	(O) I will handle this! You'd better give up!
55911	(O) Humph, I have destroyed your mecha gun~ You'd better surrender.
55912	(O) ……
55913	(O) Life protect system off… Armored Bunny will destoryed after 30 seconds.
55914	(O) Stop her! She is trying to use Armored Bunny to dynamite the nuclear power unit!
55915	(O) Hey! Bronya, are you crazy?
55916	(O) We can only…
55917	(O) No!
55918	(O) Mei,get out of the way! We don't have time now! Do you want to die here with her?
55919	(O) Bronya… Please, wake up!
55920	(O) Destroy after 15 seconds.
55921	(O) Do you remember the pudding we eaten together…
55922	(O) Destroy after 10 seconds.
55923	(O) Do you remember the Homu park…
55924	(O) …8 seconds.
55925	(O) We have found a spring together!
55926	(O) Look, tears on Bronya's face, is she crying?
55927	(O) …6 seconds
55928	(O) The dinner we had together!
55929	(O) …4 seconds.
55930	(O) We took training together! Had class together! Slept together! We had a great time…
55931	(O) …2 seconds.
55932	(O) Please!!!!!
55933	(O) S…T…O…P
55934	(O) It's now!!
55935	(O) Dong!!!!
55936	(O) Errrr……
55937	(O) Kiana, you?
55938	(O) It's the best time to stun her! We need to avoid the risk of her lost control again.
55939	(O) Humm, we are safe now…
55940	(O) Humph…
55941	(O) Bronya!
55942	(O) Mei sama, where are we?
55943	(O) Here is main bridge.
55944	(O) Was I just lost control again?
55945	(O) Bronya, you'd better leave here…
55946	(O) I got it…
55947	(O) Master! Please wait!
55948	(O) I trust Bronya. I just did a check to her head.
55949	(O) She got control herself and Kiana broke her chip.
55950	(O) So…
55951	(O) Don't make the conclusion too early, we need to do a further check to Bronya.
55952	(O) Yes, totally understand.
55953	(O) Alright~ Let's beat Anti-entropy first! Bronya will recover soon~
55954	(O) Sorry… Mei, Bronya made you worry again…
55955	(O) Hahaha~Bronya! You can't even finished my request!
55956	(O) Report! Anti-entropy has hacked our communication system!
55957	(O) Sin…
55958	(O) Hohoho…Nevermind, Bronya can't do it but I can! I will destroy Shicksal.
55959	(O) Mom will be proud of me! Hahaha!!
55960	(O) Bang!!
55961	(O) Left bridge is being attacked! There are invaders!
55962	(O) Hohoho~ Let's start a hunting game~
55963	(O) 「Warning!Warning!No.1, No.2 nuclear power units has closed!We have to land soon!」
55964	(O) Start the No.3 and No.4 nuclear power units! We must protect there!
55965	(O) Ahhh~ They have spared ones… Nevermind, I will destroy there too!
55966	(O) Bronya, your friend is a strange kid…
55967	(O) Sin, stop it! I don't want to fight with you.
55968	(O) Hoho~ You betrayed us, mom said you were important, now you're useless.
55969	(O) Nevermind, I will help mom make her dream real!
55970	(O) Die!!
55971	(O) Ping!
55972	(O) Ahahahaha!!! You can't beat me!
55973	(O) Errr…… Ahhh, you are so annoying!
55974	(O) Humph~ Do you think you can beat us by yourself? Don't look down upon me~
55975	(O) Bronya! Are you alright?
55976	(O) I'm fine.
55977	(O) Why… You always have so many friends around? You are nothing!
55978	(O) Sin, power is not only thing…
55979	(O) Hehehe…Hahaha!!! Are you kidding me? That's funny!!
55980	(O) Ahhh… Nevermind, I'm not interested now… I will kill you!
55981	(O) 「Sin,enough. Retreat now，you can't win them now!」
55982	(O) Mom!? No!! Trust me ,please! I will beat them all…
55983	(O) 「This is order.」
55984	(O) Cooo…errrrr!!! We shall see!!
55985	(O) I won't let you go!
55986	(O) Kiana, stop chasing! We need to clear other enemies now!
55987	(O) Humm…
55988	(O) Nuclear power units are in bad situation, we can't fly like this safely.
55989	(O) Bang!!
55990	(O) Wow!! Are we chasing by them? We need to fight back!!
55991	(O) Next wave is coming!
55992	(O) Bang!!
55993	(O) Errr! I can't let Hyperion shot by them as a target…
55994	(O) If we can use Nexus system, it would be differernt…
55995	(O) I'm so angry!!!
55996	(O) …
55997	(O) Errr... Bronya, do you have any idea?
55998	(O) If we can arrive "Moonlight throne", maybe I can stop it.
55999	(O) Really?
56000	(O) I saw the design drawing of anti-tropy's battleship, we can destroy its power system in "Moonlight throne".
56001	(O) Pay them back in their own coin… I can do that~
56002	(O) Go, Hyperion!
56003	(O) Hey! Calm down!
56004	(O) Don't worry! I will handle this~ Just knock-out a hole~
56005	(O) No! Are you drunk now?
56006	(O) No.5 team, get ready.
56007	(O) Wow!!!
56008	(O) Bang!!
56009	(O) That's awesome!
56010	(O) Is here "Moonlight throne"…
56011	(O) No.5 team!
56012	(O) Roger that! We have arrived "Moonlight throne".
56013	(O) We will create some space for you.
56014	(O) Enemies are coming, prepare for battle.
56015	(O) Let's do it!
56016	(O) It's order from Theresa!
56017	(O) Take care of yourself!
56018	(O) *Sound of firing*
56019	(O) Bang!!
56020	(O) Cough! Too many enemies!
56021	(O) Because we are in their place now…
56022	(O) If we can reach the power unit, I can try to stop them.
56023	(O) We will help you!
56024	(O) Let's go.
56025	(O) Roger that!
56026	(O) Hohoho, guess who are coming? I won't let you do that.
56027	(O) Sin…
56028	(O) I don't want to harm you or Seele, we know each other for many years…
56029	(O) Hahaha! Good joke!
56030	(O) Don't you remember what mom said? Only the strongest person can alive!
56031	(O) Sin, enough, it's over now.
56032	(O) Why!Why! Why I can't win you once! You are so weak!
56033	(O) I was like you. Power is not the only thing we should have.
56034	(O) However, I have new targets now, I love my friends.
56035	(O) We are human, not weapon!
56036	(O) I want to have smile just like others!
56037	(O) Shut up! Shut up! I must kill you all!
56038	(O) Sorry, Sin…
56039	(O) Leave me alone! Don't show mery on me!
56040	(O) Sorry,I should save you earlier…
56041	(O) Don't like at me like that! Don't! No!
56042	(O) Ahhhhh!!!!
56043	(O) Watch out!!
56044	(O) Bang!!
56045	(O) Err…
56046	(O) Sin…
56047	(O) What happen to her? Is she got controlled like Bronya was?
56048	(O) Stop it, mother!
56049	(O) Bronya, seems you don't remember our aim anymore… It's time to break with the past. I'm waiting for you.
56050	(O) Is here "Power unit"? …「Sirin」? What's that?
56051	(O) Hummm…
56052	(O) Kiana? What happened?
56053	(O) Don't worry! Just a little bit tired.
56054	(O) Finally, you arrived here.
56055	(O) You should feel proud to stand here.
56056	(O) Mother…
56057	(O) Don't call me "mother", I'm your enemy now.
56058	(O) You… What's you target?
56059	(O) You will lose your lives here. Poor girls.
56060	(O) What do you mean? We are fighting for all human beings.
56061	(O) Fight for human being? How cute you are! You are making the Houkai power stronger!
56062	(O) What do you mean?
56063	(O) You can't clear the Houkai power, all you did just made it greater!
56064	(O) Of course, Houkai power is envolving with human technology development. We can't avoid the destroy of human.
56065	(O) So… Anti-entropy's aim is "destroy all things", right?
56066	(O) Don't be impatient! We are human too, we are also trying to find a way to save all people.
56067	(O) Our conclusion is we should make all Houkai power release.
56068	(O) You must be crazy! If you do that, all people must die.I won't let you do that!
56069	(O) How impulsive you are!
56070	(O) Humm…
56071	(O) Kiana, are you alright?
56072	(O) I'm fine, don't worry~
56073	(O) Bad girls, you should just sit there are watch the new centry coming!
56074	(O) That's nonsense! We won't let that happen… Death won't make the new era! We will save all human beings!
56075	(O) You still don't understand. Shicksal seal more Houkai power, the more serious consequence it will be. You will be the murderers.
56076	(O) What…
56077	(O) We can protect part of human beings now, so we choose to activate all Houkai power now. We will die, but some people will survive.
56078	(O) Bronya, you will stay alive. You will create the great new world!
56079	(O) …
56080	(O) Bronya, come back~ We will go to the brand new world.
56081	(O) Sorry, mother… I choose to fight with Mei sama.
56082	(O) Seriously? Bronya, you are a big girl now. It's your choice, I won't stop you. I will do the last thing to you then.
56083	(O) I will kill you by myself.
56084	(O) Power unit is infront of us. I won't let you destroy the St. Freya Hs.
56085	(O) Humph! You still haven't understood us. We're not interested in your trial. Shicksal will be judged by the new human.
56086	(O) However, I need to activate Houkai power by wake up one thing in St. Freya HS.
56087	(O) One thing? Did you try to control Bronya to find that in church?
56088	(O) Yes, it should be ours.I just try to get it back today!
56089	(O) What's… that?
56090	(O) Seems Theresa still has some secrets to you. Hoho~
56091	(O) It's the product of the "Second Houkai power rampage" 2000 years ago-- "The second Herrscher".
56092	(O) "The second Herrscher"……
56093	(O) You seems don't remember your identity, Mei. She was same as you, the difference is you are "alive".
56094	(O) I have read that in a book. 2000 years ago, Shicksal valkyries killed "The second Herrscher" in Siberia.
56095	(O) It should be "caught" not "killed".
56096	(O) I don't care! What's your aim to get it?
56097	(O) Humph, I thought you were just followed Shicksal orders. I'm wrong, You were just controlled by Shicksal and knew nothing.
56098	(O) What are you saying?
56099	(O) We haven't changed our aim, we will activate Houkai power, start the new era. We still need two things, one is "The second Herrscher" and the other, guess what it is?
56100	(O) The other thing…
56101	(O) …
56102	(O) Errr!!
56103	(O) Mei!?
56104	(O) Bingo, "The third Herrscher" Raiden Mei!
56105	(O) Leave her alone!!
56106	(O) …
56107	(O) Ping!!!
56108	(O) Er ahhhh!!!
56109	(O) Hehehe… Sin, show me your power!
56110	(O) Yes, mom.
56111	(O) Nooo!!! I won't let you harm Mei!!
56112	(O) Sorry… Mom, I'm too weak, can't even stay alive…
56113	(O) Sin, nevermind. I will take you to the brand new world.
56114	(O) Oh, cradlesong, I feel so warm…
56115	(O) Take a sleep, when you wake up, it will be the brand new world.
56116	(O) Yes, mom…
56117	(O) ……
56118	(O) *Sound of cough*
56119	(O) Kiana!
56120	(O) It's all over, I said it. I won't let you detroy the things I love…
56121	(O) Humph, naive. It's your fate.
56122	(O) 「Sirin」 is not only a "Power unit", it's also the "key" to open the new world! It's the core of "The second Herrscher".
56123	(O) Core of "The second Herrscher"?
56124	(O) It our destiny.
56125	(O) I can change it!
56126	(O) Really? Just show me then…
56127	(O) Sirin, wake up. My daughter, finish the last part to start the new era!
56128	(O) 「Yes,my mom」
56129	(O) Bang!!!
56130	(O) Errr!! What happened…
56131	(O) Houkai power detected. "Moonlight throne" is falling!
56132	(O) Brand new world…
56133	(O) Welcome back, Houkai power and "The second Herrscher"! Hahahaha!
250677	(O) 「Alert！Alert！Moonlight throne is falling, Alert！Alert！」
250678	(O) Team 5! Can you hear me!? Anti-entropy's warship is falling! Leave there!
250679	<i>Cough!</i> Cocolia, do you really want us to die with you?!
250680	Death... Death is simply the beginning of eternal life.  When God's messenger descends, all sins will be forgiven.  Only when you've chosen death will your soul be freed!//n(TN: CN says heart, JP says mind, I'm going to guess they meant it metaphorically)
250681	Man reveres God and believes in God, who destroys himself, as his Messiah. Death is the final salvation God gives to mankind. All you've lost will be regained!
250682	Who would accept such a negative ending!  People are valuable because they are alive.  No one has the right to take another person's life!
250683	Ha, it's no use what a stupid little girl like you does now. The Scale of Providence leaned toward Anti-Entropy.  It's time for all of humanity to be freed!//n(TN: Insert komm susser tod here)
250684	Is that so? Then I'll teach "god" a lesson!
250685	(O) Kiana! Where are you going?!
250686	(O) I must close the smelter… Cough! Although I don't know what's going on! However, the smelter must be the "Key" for resurgence the "Herrscher"…
250687	Kiana, stop messing around! The current situation is not easy to overcome. Follow my orders and escape from the battleship!
250688	(O) Sorry… Master Theresa! I can't leave there myself, please take Mei and Bronya away!
250689	(O) No! Stop saying like that! I promised Cecilia I will protect you! If…
250690	(O) Kiana… You…
250691	(O) I decided it… Cough! Sorry, leave here, Mei.
250692	(O) You won't succeed! Moonlight throne! Attack! No one can leave here tonight!
250693	(O) Bang!!!!
250694	(O) Errrr…
250695	(O) Bronya!?
250696	Don't worry about Bronya... I don't want to see my mom suffer anymore.  Kiana, I'll watch your back.  Let's end this!
250697	That's right... Kiana! I won't let you fight alone! Let's stop this catastrophe together!
250698	(O) Mei… Hoho~ I love you so much~
250699	(O) Let's turn off the machine!
250700	(O) Yeah!
250701	(O) Kiana! Kiana! Answer me! She cut down the communication…
250702	(O) Master… We lost the Moonlight throne signal, from the report of ground troops… It was destroyed after hitting the Big Church…
250703	(O) ……
250704	(O) No!! No!! Why they didn't follow my orders! It's so difficult… So difficuly for me to see you again… Why…
250705	(O) They are kids, but we can do nothing for them! I'm too useless!
250706	Headmistress...
250707	(O) Beep Beep.
250708	(O) Big Church… Houkai energy? This couldn't happen…
250709	(O) Master Theresa! Houkai energy detected at where Moonlight throne crashed! It's still increasing!
250710	(O) … The long sleep devil finally will awake, we chose wrongly at the very beginning time, it's time to pay it.
250711	(O) Master, what do you mean…?
250712	(O) Hyperion landing! Shicksal, get ready for battle… St. Freya HS will fight until the last time, this is our last redemption, please show mercy, gods!
250713	(O) …… Roger that.
250714	(O) Is this the wreckage of Moonlight throne?
250715	(O) Master Theresa! Enemies on the ground were cleared! Where is Bronya!? Is she alright……
250716	(O) They are in the Moonlight throne, they were falling with the warship…
250717	(O) … This… Bronya!
250718	(O) There are still some weapons in wreckage, maybe they are still alive?!
250719	(O) … You are right! Follow me, let's find them!
250720	(O) Roger that!
250721	(O) Ka!!
250722	(O) Is that enemy!? Ready for battle!
250723	(O) Wait! That's Remodeled Bunny 19C!
250724	(O) Cough!
250725	(O) Mei… Are you alright?
250726	(O) Humph… I'm fine, Bronya protected me… Kiana! Where is she?
250727	(O) Kiana… She ran to the smelter and didn't come back, I just saw Mei fell from the smelter.
250728	Kiana… Why! She pushed me out at the last moment… Why did she this! We promised to face it together!
250729	(O) ……
250730	(O) Master Theresa… I'm… sorry… It's… all my fault…
250731	No, it's not your fault... If I were in Kiana's position, I'm sure I would have done the same. She's such a stupid child...
250732	(O) Himeko, keep searching… We must find her!
250733	(O) Humph… Let me help too… She must be alive… At least, let me see her again…
250734	Headmistress Theresa, directly ahead is the center of where the Honkai energy is pouring out.
250735	(O) Dogma district… I see… Prepare for battle, Valkyries! This maybe our last battle…
250736	(O) Master… What's inside…
250737	(O) Cocolia said the second "Herrscher" is buried under the Big Church, is that true?
250738	(O) …… Although it's secret, however, there is no need to hide it.
250739	(O) Yes, the second "Herrscher" is here…
250740	(O) So, the resurgence is true too?!
250741	(O) I'm not sure now, because no one did it before, our experiment failed too… We are still learning it. It's just a dream to revive her.
250742	You mean Shicksal also attempted to revive a Herrscher?
250743	(O) What!? Revive "Herrscher"! Why Shicksal tried to do this thing?! Our destiny should be destroy them, right?!
250744	(O) We are trying to know more thing s about the Houkai energy, so we can find the way to beat Houkai monsters. Human beings also can have the hope of reborn.
250745	(O) Hope of reborn? Valkyries should be the hope! Why we need to based on "Herrscher"?! They are trying to detroy human beings!
250746	Major Himeko ... If I hadn't studied the Herrscher, there wouldn't be the current St. Freyja Academy.
250747	(O) So the Valkyries are…
250748	(O) Not all people can be Valkyries, only the members of three big families and few other people are qualified. Valkyries should be used to the Houkai energy, we learned a lot from the second "Herrscher".
250749	(O) That's why St. Freya HS is the base of Valkyries and can training Valkyries.
250750	(O) That's what I think…
250751	But you made enough progress by studying the Herrscher, right?  So why did you try to revive one?
250752	The reason is simple... To counter the next Herrscher.  The next Herrscher is- That is, you, Raiden Mei... and the fourth and fifth Herrschers who will be born in the future.
250753	(O) Houkai energy never ends, we have paid too much to stop it. We must find a way to against Houkai energy.
250754	And --- the most powerful force against a Herrscher is another Herrscher.
250755	(O) Cough! More and more Houkai energy here… It's even more than in Nagazora…
250756	(O) Normal Valkyries can't take so much Houkai energy in the front, Himeko, take others to safe place.
250757	(O) No! At least let me stay with you! It's my only wish! And… Kiana is my student, I have the duty to take her out!
250758	(O) Humph… Fine.
250759	(O) Are we going to have a battle with the second "Herrscher"? Does Anti-entropy really have that power…
250760	(O) Actually, Shicksai have the power to do this, however, a key material belongs to Anti- entropy.
250761	(O) The core of "Herrscher"…
250762	(O) Yes. After the second Houkai explosion, Shicksai is very weak, there was a mysterious organization asked us to give them the "Herrscher's" body, that's Anti-entropy.
250763	(O) It's all because their leader at that time, the leader named "Walter".
